# строка, id поста, дата поста, тег, число комментов
line_id,post_id,date,tag,comment_count
4033,412375,2011-09-26T15:10:00+03:00,я оператор блеать,9
4034,412657,2011-09-26T18:34:00+03:00,ВНЕЗАПНО!,30
4035,412657,2011-09-26T18:34:00+03:00,красный же блеать!,30
4036,412657,2011-09-26T18:34:00+03:00,ничего себе какой он плохой,30
4037,412657,2011-09-26T18:34:00+03:00,у меня хрен проскочишь,30
4038,412894,2011-09-26T18:38:00+03:00,ВНЕЗАПНО!,17
4039,412894,2011-09-26T18:38:00+03:00,ничего себе какой он плохой,17
4040,412894,2011-09-26T18:38:00+03:00,оба мудаки,17
4041,412894,2011-09-26T18:38:00+03:00,это он зачем так сделал?,17
4042,413124,2011-09-26T19:04:00+03:00,драка,41
4043,413124,2011-09-26T19:04:00+03:00,драка на дороге,41
4044,413124,2011-09-26T19:04:00+03:00,чотке потсоны,41
4045,413202,2011-09-26T19:39:00+03:00,ВНЕЗАПНО!,16
4046,413202,2011-09-26T19:39:00+03:00,КИРПИЧИ,16
4047,413202,2011-09-26T19:39:00+03:00,ничего себе какой он плохой,16
4048,413202,2011-09-26T19:39:00+03:00,это он зачем так сделал?,16
4049,413453,2011-09-26T20:33:00+03:00,ВНЕЗАПНО!,28
4050,413453,2011-09-26T20:33:00+03:00,КИРПИЧИ,28
4051,413453,2011-09-26T20:33:00+03:00,встречка,28
4052,413453,2011-09-26T20:33:00+03:00,и даже не тормозил,28
4053,413453,2011-09-26T20:33:00+03:00,лобовуха,28
4054,413453,2011-09-26T20:33:00+03:00,ничего себе какой он плохой,28
4055,413920,2011-09-26T20:56:00+03:00,ничего себе какой он плохой,49
4056,413920,2011-09-26T20:56:00+03:00,у меня хрен проскочишь,49
4057,413920,2011-09-26T20:56:00+03:00,это он зачем так сделал?,49
4058,414252,2011-09-27T09:15:00+03:00,господа полицейские,19
4059,414252,2011-09-27T09:15:00+03:00,зарубежные новости,19
4060,414252,2011-09-27T09:15:00+03:00,ничего себе какой он плохой,19
4061,414252,2011-09-27T09:15:00+03:00,оба мудаки,19
4062,414252,2011-09-27T09:15:00+03:00,я оператор блеать,19
4063,414609,2011-09-27T11:06:00+03:00,ВНЕЗАПНО!,87
4064,414609,2011-09-27T11:06:00+03:00,КИРПИЧИ,87
4065,414609,2011-09-27T11:06:00+03:00,женщина за рулем,87
4066,414609,2011-09-27T11:06:00+03:00,и даже не тормозил,87
4067,414609,2011-09-27T11:06:00+03:00,лобовуха,87
4068,414609,2011-09-27T11:06:00+03:00,тп,87
4069,414776,2011-09-27T11:14:00+03:00,ВНЕЗАПНО!,26
4070,414776,2011-09-27T11:14:00+03:00,кетай как всегда пиз**ц,26
4071,414776,2011-09-27T11:14:00+03:00,ничего себе какой он плохой,26
4072,414776,2011-09-27T11:14:00+03:00,это он зачем так сделал?,26
4073,415118,2011-09-27T11:18:00+03:00,ВНЕЗАПНО!,23
4074,415118,2011-09-27T11:18:00+03:00,ничего себе какой он плохой,23
4075,415118,2011-09-27T11:18:00+03:00,у меня хрен проскочишь,23
4076,415118,2011-09-27T11:18:00+03:00,увернулся сцукован,23
4077,415118,2011-09-27T11:18:00+03:00,это он зачем так сделал?,23
4078,415442,2011-09-27T11:27:00+03:00,ВНЕЗАПНО!,6
4079,415442,2011-09-27T11:27:00+03:00,на все деньги,6
4080,415442,2011-09-27T11:27:00+03:00,ничего себе какой он плохой,6
4081,415442,2011-09-27T11:27:00+03:00,у меня хрен проскочишь,6
4082,415742,2011-09-27T11:40:00+03:00,господа полицейские,32
4083,415742,2011-09-27T11:40:00+03:00,женщина за рулем,32
4084,415742,2011-09-27T11:40:00+03:00,погони,32
4085,415742,2011-09-27T11:40:00+03:00,слегка подбили,32
4086,415742,2011-09-27T11:40:00+03:00,тп,32
4087,415742,2011-09-27T11:40:00+03:00,у меня хрен проскочишь,32
4088,415822,2011-09-27T12:13:00+03:00,слегка подбили,23
4089,415822,2011-09-27T12:13:00+03:00,это он зачем так сделал?,23
4090,416210,2011-09-27T13:13:00+03:00,ВНЕЗАПНО!,31
4091,416210,2011-09-27T13:13:00+03:00,КИРПИЧИ,31
4092,416210,2011-09-27T13:13:00+03:00,ничего себе какой он плохой,31
4093,416210,2011-09-27T13:13:00+03:00,последние секунды жизни,31
4094,416210,2011-09-27T13:13:00+03:00,это он зачем так сделал?,31
4095,416210,2011-09-27T13:13:00+03:00,я оператор блеать,31
4096,416430,2011-09-27T13:44:00+03:00,увернулся сцукован,30
4097,416430,2011-09-27T13:44:00+03:00,хрусты,30
4098,416430,2011-09-27T13:44:00+03:00,это он зачем так сделал?,30
4099,416772,2011-09-27T13:54:00+03:00,ВНЕЗАПНО!,59
4100,416772,2011-09-27T13:54:00+03:00,КИРПИЧИ,59
4101,416772,2011-09-27T13:54:00+03:00,железобетонное очко,59
4102,416772,2011-09-27T13:54:00+03:00,увернулся сцукован,59
4103,417354,2011-09-27T16:19:00+03:00,женщина за рулем,29
4104,417354,2011-09-27T16:19:00+03:00,камера на столбе,29
4105,417354,2011-09-27T16:19:00+03:00,слегка подбили,29
4106,417354,2011-09-27T16:19:00+03:00,тп,29
4107,417354,2011-09-27T16:19:00+03:00,у меня хрен проскочишь,29
4108,417354,2011-09-27T16:19:00+03:00,хрусты,29
4109,417717,2011-09-27T17:09:00+03:00,ВНЕЗАПНО!,47
4110,417717,2011-09-27T17:09:00+03:00,КИРПИЧИ,47
4111,417717,2011-09-27T17:09:00+03:00,встречка,47
4112,417717,2011-09-27T17:09:00+03:00,дальнобой,47
4113,417717,2011-09-27T17:09:00+03:00,железобетонное очко,47
4114,417717,2011-09-27T17:09:00+03:00,женщина за рулем,47
4115,417717,2011-09-27T17:09:00+03:00,лобовуха,47
4116,417717,2011-09-27T17:09:00+03:00,на все деньги,47
4117,417717,2011-09-27T17:09:00+03:00,последние секунды жизни,47
4118,417927,2011-09-27T17:51:00+03:00,господа полицейские,22
4119,417927,2011-09-27T17:51:00+03:00,драка на дороге,22
4120,417927,2011-09-27T17:51:00+03:00,кегли,22
4121,417927,2011-09-27T17:51:00+03:00,ничего себе какой он плохой,22
4122,417927,2011-09-27T17:51:00+03:00,синька и норкоманы,22
4123,418167,2011-09-27T20:31:00+03:00,ВНЕЗАПНО!,13
4124,418167,2011-09-27T20:31:00+03:00,КИРПИЧИ,13
4125,418167,2011-09-27T20:31:00+03:00,дальнобой,13
4126,418167,2011-09-27T20:31:00+03:00,и даже не тормозил,13
4127,418167,2011-09-27T20:31:00+03:00,лобовуха,13
4128,418167,2011-09-27T20:31:00+03:00,ничего себе какой он плохой,13
4129,418167,2011-09-27T20:31:00+03:00,увернулся сцукован,13
4130,418561,2011-09-27T22:18:00+03:00,встречка,30
4131,418561,2011-09-27T22:18:00+03:00,лобовуха,30
4132,418561,2011-09-27T22:18:00+03:00,оба мудаки,30
4133,419242,2011-09-27T23:12:00+03:00,кегли,48
4134,419242,2011-09-27T23:12:00+03:00,слегка подбили,48
4135,419242,2011-09-27T23:12:00+03:00,тп,48
4136,419242,2011-09-27T23:12:00+03:00,у меня хрен проскочишь,48
4137,419575,2011-09-28T10:30:00+03:00,женщина за рулем,30
4138,419575,2011-09-28T10:30:00+03:00,тп,30
4139,419575,2011-09-28T10:30:00+03:00,у меня хрен проскочишь,30
4140,419620,2011-09-28T10:50:00+03:00,берегите жывотных,42
4141,419620,2011-09-28T10:50:00+03:00,слегка подбили,42
4142,419620,2011-09-28T10:50:00+03:00,чотке потсоны,42
4143,419919,2011-09-28T11:47:00+03:00,дальнобой,30
4144,419919,2011-09-28T11:47:00+03:00,и даже не тормозил,30
4145,420261,2011-09-28T11:51:00+03:00,зарубежные новости,13
4146,420261,2011-09-28T11:51:00+03:00,и даже не тормозил,13
4147,420261,2011-09-28T11:51:00+03:00,камера на столбе,13
4148,420437,2011-09-28T11:52:00+03:00,ВНЕЗАПНО!,42
4149,420437,2011-09-28T11:52:00+03:00,КИРПИЧИ,42
4150,420437,2011-09-28T11:52:00+03:00,встречка,42
4151,420437,2011-09-28T11:52:00+03:00,и даже не тормозил,42
4152,420437,2011-09-28T11:52:00+03:00,ничего себе какой он плохой,42
4153,420616,2011-09-28T14:38:00+03:00,ВНЕЗАПНО!,33
4154,420616,2011-09-28T14:38:00+03:00,КИРПИЧИ,33
4155,420616,2011-09-28T14:38:00+03:00,ничего себе какой он плохой,33
4156,420616,2011-09-28T14:38:00+03:00,это он зачем так сделал?,33
4157,420926,2011-09-28T15:15:00+03:00,КИРПИЧИ,84
4158,420926,2011-09-28T15:15:00+03:00,драка на дороге,84
4159,420926,2011-09-28T15:15:00+03:00,ничего себе какой он плохой,84
4160,420926,2011-09-28T15:15:00+03:00,оба мудаки,84
4161,420926,2011-09-28T15:15:00+03:00,слегка подбили,84
4162,420926,2011-09-28T15:15:00+03:00,чотке потсоны,84
4163,421211,2011-09-28T15:36:00+03:00,оба мудаки,109
4164,421211,2011-09-28T15:36:00+03:00,увернулся сцукован,109
4165,421690,2011-09-28T21:11:00+03:00,драка,24
4166,421690,2011-09-28T21:11:00+03:00,тоджыки и прочий дагестан,24
4167,421690,2011-09-28T21:11:00+03:00,чотке потсоны,24
4168,422263,2011-09-28T21:22:00+03:00,встречка,16
4169,422263,2011-09-28T21:22:00+03:00,господа полицейские,16
4170,422263,2011-09-28T21:22:00+03:00,зарубежные новости,16
4171,422263,2011-09-28T21:22:00+03:00,лобовуха,16
4172,422263,2011-09-28T21:22:00+03:00,ничего себе какой он плохой,16
4173,421943,2011-09-28T22:10:00+03:00,ВНЕЗАПНО!,74
4174,421943,2011-09-28T22:10:00+03:00,КИРПИЧИ,74
4175,421943,2011-09-28T22:10:00+03:00,кегли,74
4176,421943,2011-09-28T22:10:00+03:00,ничего себе какой он плохой,74
4177,422495,2011-09-28T22:45:00+03:00,господа полицейские,25
4178,422495,2011-09-28T22:45:00+03:00,драка на дороге,25
4179,422495,2011-09-28T22:45:00+03:00,ничего себе какой он плохой,25
4180,422495,2011-09-28T22:45:00+03:00,оба мудаки,25
4181,422495,2011-09-28T22:45:00+03:00,тоджыки и прочий дагестан,25
4182,423523,2011-09-29T10:39:00+03:00,ВНЕЗАПНО!,66
4183,423523,2011-09-29T10:39:00+03:00,и даже не тормозил,66
4184,423523,2011-09-29T10:39:00+03:00,кетай как всегда пиз**ц,66
4185,423523,2011-09-29T10:39:00+03:00,ничего себе какой он плохой,66
4186,423523,2011-09-29T10:39:00+03:00,оба мудаки,66
4187,423523,2011-09-29T10:39:00+03:00,у меня хрен проскочишь,66
4188,423523,2011-09-29T10:39:00+03:00,хрусты,66
4189,423523,2011-09-29T10:39:00+03:00,это он зачем так сделал?,66
4190,422957,2011-09-29T11:13:00+03:00,драка,52
4191,422957,2011-09-29T11:13:00+03:00,драка на дороге,52
4192,422957,2011-09-29T11:13:00+03:00,чотке потсоны,52
4193,423884,2011-09-29T14:25:00+03:00,женщина за рулем,18
4194,423884,2011-09-29T14:25:00+03:00,погони,18
4195,423884,2011-09-29T14:25:00+03:00,слегка подбили,18
4196,423884,2011-09-29T14:25:00+03:00,тп,18
4197,424360,2011-09-29T14:36:00+03:00,ВНЕЗАПНО!,105
4198,424360,2011-09-29T14:36:00+03:00,КИРПИЧИ,105
4199,424360,2011-09-29T14:36:00+03:00,встречка,105
4200,424360,2011-09-29T14:36:00+03:00,лобовуха,105
4201,424360,2011-09-29T14:36:00+03:00,на все деньги,105
4202,424811,2011-09-29T18:29:00+03:00,лобовуха,56
4203,425174,2011-09-29T20:17:00+03:00,ВНЕЗАПНО!,71
4204,425174,2011-09-29T20:17:00+03:00,авторское видео,71
4205,425174,2011-09-29T20:17:00+03:00,господа полицейские,71
4206,425484,2011-09-29T21:17:00+03:00,ВНЕЗАПНО!,17
4207,425484,2011-09-29T21:17:00+03:00,КИРПИЧИ,17
4208,425484,2011-09-29T21:17:00+03:00,встречка,17
4209,425484,2011-09-29T21:17:00+03:00,ничего себе какой он плохой,17
4210,426704,2011-09-30T00:25:00+03:00,авторское видео,26
4211,426704,2011-09-30T00:25:00+03:00,слегка подбили,26
4212,426704,2011-09-30T00:25:00+03:00,тп,26
4213,426836,2011-09-30T05:20:00+03:00,ВНЕЗАПНО!,7
4214,426836,2011-09-30T05:20:00+03:00,КИРПИЧИ,7
4215,426836,2011-09-30T05:20:00+03:00,зарубежные новости,7
4216,427069,2011-09-30T11:37:00+03:00,ВНЕЗАПНО!,25
4217,427069,2011-09-30T11:37:00+03:00,встречка,25
4218,427069,2011-09-30T11:37:00+03:00,летчик,25
4219,427069,2011-09-30T11:37:00+03:00,тошнот,25
4220,427069,2011-09-30T11:37:00+03:00,у меня хрен проскочишь,25
4221,427342,2011-09-30T11:50:00+03:00,ВНЕЗАПНО!,20
4222,427342,2011-09-30T11:50:00+03:00,встречка,20
4223,427342,2011-09-30T11:50:00+03:00,женщина за рулем,20
4224,427342,2011-09-30T11:50:00+03:00,кетай как всегда пиз**ц,20
4225,427342,2011-09-30T11:50:00+03:00,красный же блеать!,20
4226,427342,2011-09-30T11:50:00+03:00,у меня хрен проскочишь,20
4227,427342,2011-09-30T11:50:00+03:00,хрусты,20
4228,427711,2011-09-30T12:00:00+03:00,слегка подбили,21
4229,427711,2011-09-30T12:00:00+03:00,чотке потсоны,21
4230,428266,2011-09-30T12:26:00+03:00,ВНЕЗАПНО!,34
4231,428266,2011-09-30T12:26:00+03:00,кегли,34
4232,428266,2011-09-30T12:26:00+03:00,синька и норкоманы,34
4233,428944,2011-09-30T16:36:00+03:00,ВНЕЗАПНО!,29
4234,428944,2011-09-30T16:36:00+03:00,КИРПИЧИ,29
4235,428944,2011-09-30T16:36:00+03:00,железобетонное очко,29
4236,429633,2011-09-30T18:49:00+03:00,господа полицейские,22
4237,429633,2011-09-30T18:49:00+03:00,погони,22
4238,429633,2011-09-30T18:49:00+03:00,это он зачем так сделал?,22
4239,430074,2011-09-30T18:58:00+03:00,встречка,23
4240,430074,2011-09-30T18:58:00+03:00,камера на столбе,23
4241,430074,2011-09-30T18:58:00+03:00,ничего себе какой он плохой,23
4242,430074,2011-09-30T18:58:00+03:00,у меня хрен проскочишь,23
4243,430074,2011-09-30T18:58:00+03:00,я оператор блеать,23
4244,429468,2011-09-30T19:54:00+03:00,ВНЕЗАПНО!,39
4245,429468,2011-09-30T19:54:00+03:00,и даже не тормозил,39
4246,429468,2011-09-30T19:54:00+03:00,камера на столбе,39
4247,429468,2011-09-30T19:54:00+03:00,кегли,39
4248,429468,2011-09-30T19:54:00+03:00,ничего себе какой он плохой,39
4249,430183,2011-09-30T21:10:00+03:00,слегка подбили,24
4250,430183,2011-09-30T21:10:00+03:00,тп,24
4251,430183,2011-09-30T21:10:00+03:00,это он зачем так сделал?,24
4252,430475,2011-09-30T21:58:00+03:00,встречка,39
4253,430475,2011-09-30T21:58:00+03:00,ничего себе какой он плохой,39
4254,430475,2011-09-30T21:58:00+03:00,это он зачем так сделал?,39
4255,430779,2011-09-30T22:13:00+03:00,хрусты,26
4256,430857,2011-09-30T22:33:00+03:00,женщина за рулем,76
4257,430857,2011-09-30T22:33:00+03:00,летчик,76
4258,430857,2011-09-30T22:33:00+03:00,слегка подбили,76
4259,430857,2011-09-30T22:33:00+03:00,у меня хрен проскочишь,76
4260,430857,2011-09-30T22:33:00+03:00,шашки на дороге,76
4261,431594,2011-10-01T05:02:00+03:00,сезонные подборки,67
4262,431950,2011-10-01T12:20:00+03:00,ВНЕЗАПНО!,11
4263,431950,2011-10-01T12:20:00+03:00,КИРПИЧИ,11
4264,431950,2011-10-01T12:20:00+03:00,встречка,11
4265,431950,2011-10-01T12:20:00+03:00,лобовуха,11
4266,431950,2011-10-01T12:20:00+03:00,последние секунды жизни,11
4267,431950,2011-10-01T12:20:00+03:00,это он зачем так сделал?,11
4268,432213,2011-10-01T12:33:00+03:00,ВНЕЗАПНО!,50
4269,432213,2011-10-01T12:33:00+03:00,КИРПИЧИ,50
4270,432213,2011-10-01T12:33:00+03:00,берегите жывотных,50
4271,432213,2011-10-01T12:33:00+03:00,и даже не тормозил,50
4272,432213,2011-10-01T12:33:00+03:00,лобовуха,50
4273,432213,2011-10-01T12:33:00+03:00,ничего себе какой он плохой,50
4274,432213,2011-10-01T12:33:00+03:00,последние секунды жизни,50
4275,432213,2011-10-01T12:33:00+03:00,я оператор блеать,50
4276,432818,2011-10-01T12:49:00+03:00,ВНЕЗАПНО!,38
4277,432818,2011-10-01T12:49:00+03:00,КИРПИЧИ,38
4278,432818,2011-10-01T12:49:00+03:00,встречка,38
4279,432953,2011-10-01T12:57:00+03:00,красный же блеать!,10
4280,432953,2011-10-01T12:57:00+03:00,ничего себе какой он плохой,10
4281,432953,2011-10-01T12:57:00+03:00,это он зачем так сделал?,10
4282,433390,2011-10-01T19:37:00+03:00,господа полицейские,49
4283,433390,2011-10-01T19:37:00+03:00,зарубежные новости,49
4284,433390,2011-10-01T19:37:00+03:00,на все деньги,49
4285,433390,2011-10-01T19:37:00+03:00,слегка подбили,49
4286,433426,2011-10-01T19:44:00+03:00,драка на дороге,44
4287,433426,2011-10-01T19:44:00+03:00,ничего себе какой он плохой,44
4288,433426,2011-10-01T19:44:00+03:00,оба мудаки,44
4289,433426,2011-10-01T19:44:00+03:00,слегка подбили,44
4290,433426,2011-10-01T19:44:00+03:00,тоджыки и прочий дагестан,44
4291,433426,2011-10-01T19:44:00+03:00,чотке потсоны,44
4292,433804,2011-10-01T22:43:00+03:00,кегли,9
4293,433804,2011-10-01T22:43:00+03:00,маршрутка,9
4294,433804,2011-10-01T22:43:00+03:00,слегка подбили,9
4295,433804,2011-10-01T22:43:00+03:00,у меня хрен проскочишь,9
4296,434171,2011-10-01T22:50:00+03:00,ВНЕЗАПНО!,35
4297,434171,2011-10-01T22:50:00+03:00,КИРПИЧИ,35
4298,434171,2011-10-01T22:50:00+03:00,дальнобой,35
4299,434171,2011-10-01T22:50:00+03:00,на все деньги,35
4300,434171,2011-10-01T22:50:00+03:00,ничего себе какой он плохой,35
4301,434171,2011-10-01T22:50:00+03:00,последние секунды жизни,35
4302,434187,2011-10-01T22:58:00+03:00,ВНЕЗАПНО!,94
4303,434187,2011-10-01T22:58:00+03:00,ничего себе какой он плохой,94
4304,434187,2011-10-01T22:58:00+03:00,слегка подбили,94
4305,434187,2011-10-01T22:58:00+03:00,у меня хрен проскочишь,94
4306,434187,2011-10-01T22:58:00+03:00,чотке потсоны,94
4307,434588,2011-10-01T23:29:00+03:00,ВНЕЗАПНО!,44
4308,434588,2011-10-01T23:29:00+03:00,КИРПИЧИ,44
4309,434588,2011-10-01T23:29:00+03:00,кегли,44
4310,434588,2011-10-01T23:29:00+03:00,ничего себе какой он плохой,44
4311,434588,2011-10-01T23:29:00+03:00,хрусты,44
4312,434588,2011-10-01T23:29:00+03:00,чотке потсоны,44
4313,435504,2011-10-02T00:21:00+03:00,женщина за рулем,64
4314,435504,2011-10-02T00:21:00+03:00,оба мудаки,64
4315,435504,2011-10-02T00:21:00+03:00,тп,64
4316,434837,2011-10-02T00:33:00+03:00,берегите жывотных,27
4317,434837,2011-10-02T00:33:00+03:00,драка,27
4318,434837,2011-10-02T00:33:00+03:00,драка на дороге,27
4319,434837,2011-10-02T00:33:00+03:00,тп,27
4320,435312,2011-10-02T02:59:00+03:00,ничего себе какой он плохой,10
4321,435312,2011-10-02T02:59:00+03:00,синька и норкоманы,10
4322,435312,2011-10-02T02:59:00+03:00,слегка подбили,10
4323,435312,2011-10-02T02:59:00+03:00,тошнот,10
4324,435312,2011-10-02T02:59:00+03:00,это он зачем так сделал?,10
4325,435924,2011-10-02T14:43:00+03:00,драка,81
4326,436206,2011-10-02T14:57:00+03:00,ВНЕЗАПНО!,13
4327,436206,2011-10-02T14:57:00+03:00,ничего себе какой он плохой,13
4328,436206,2011-10-02T14:57:00+03:00,слегка подбили,13
4329,436206,2011-10-02T14:57:00+03:00,у меня хрен проскочишь,13
4330,436400,2011-10-02T15:15:00+03:00,драка на дороге,44
4331,436400,2011-10-02T15:15:00+03:00,ничего себе какой он плохой,44
4332,436400,2011-10-02T15:15:00+03:00,оба мудаки,44
4333,436400,2011-10-02T15:15:00+03:00,слегка подбили,44
4334,436400,2011-10-02T15:15:00+03:00,это он зачем так сделал?,44
4335,436594,2011-10-02T21:28:00+03:00,железобетонное очко,39
4336,436594,2011-10-02T21:28:00+03:00,летчик,39
4337,436594,2011-10-02T21:28:00+03:00,ничего себе какой он плохой,39
4338,436594,2011-10-02T21:28:00+03:00,шашки на дороге,39
4339,436808,2011-10-02T22:31:00+03:00,ВНЕЗАПНО!,10
4340,436808,2011-10-02T22:31:00+03:00,КИРПИЧИ,10
4341,436808,2011-10-02T22:31:00+03:00,ничего себе какой он плохой,10
4342,436808,2011-10-02T22:31:00+03:00,у меня хрен проскочишь,10
4343,436808,2011-10-02T22:31:00+03:00,это он зачем так сделал?,10
4344,437056,2011-10-02T23:26:00+03:00,господа полицейские,44
4345,437056,2011-10-02T23:26:00+03:00,драка,44
4346,437056,2011-10-02T23:26:00+03:00,оба мудаки,44
4347,437410,2011-10-02T23:28:00+03:00,ничего себе какой он плохой,28
4348,437410,2011-10-02T23:28:00+03:00,слегка подбили,28
4349,437410,2011-10-02T23:28:00+03:00,у меня хрен проскочишь,28
4350,437410,2011-10-02T23:28:00+03:00,это он зачем так сделал?,28
4351,437732,2011-10-02T23:39:00+03:00,ВНЕЗАПНО!,13
4352,437732,2011-10-02T23:39:00+03:00,КИРПИЧИ,13
4353,437732,2011-10-02T23:39:00+03:00,летчик,13
4354,437732,2011-10-02T23:39:00+03:00,ничего себе какой он плохой,13
4355,437732,2011-10-02T23:39:00+03:00,увернулся сцукован,13
4356,437732,2011-10-02T23:39:00+03:00,это он зачем так сделал?,13
4357,437889,2011-10-02T23:50:00+03:00,ВНЕЗАПНО!,5
4358,437889,2011-10-02T23:50:00+03:00,ничего себе какой он плохой,5
4359,437889,2011-10-02T23:50:00+03:00,это он зачем так сделал?,5
4360,438235,2011-10-03T00:08:00+03:00,драка,49
4361,438235,2011-10-03T00:08:00+03:00,ничего себе какой он плохой,49
4362,438235,2011-10-03T00:08:00+03:00,синька и норкоманы,49
4363,438235,2011-10-03T00:08:00+03:00,чотке потсоны,49
4364,438641,2011-10-03T01:30:00+03:00,ВНЕЗАПНО!,79
4365,438641,2011-10-03T01:30:00+03:00,КИРПИЧИ,79
4366,438641,2011-10-03T01:30:00+03:00,и даже не тормозил,79
4367,439020,2011-10-03T01:49:00+03:00,ВНЕЗАПНО!,10
4368,439020,2011-10-03T01:49:00+03:00,КИРПИЧИ,10
4369,439020,2011-10-03T01:49:00+03:00,ничего себе какой он плохой,10
4370,439020,2011-10-03T01:49:00+03:00,синька и норкоманы,10
4371,439020,2011-10-03T01:49:00+03:00,увернулся сцукован,10
4372,439020,2011-10-03T01:49:00+03:00,это он зачем так сделал?,10
4373,439412,2011-10-03T10:44:00+03:00,ничего себе какой он плохой,102
4374,439412,2011-10-03T10:44:00+03:00,это он зачем так сделал?,102
4375,439197,2011-10-03T10:45:00+03:00,авторское видео,38
4376,439197,2011-10-03T10:45:00+03:00,ничего себе какой он плохой,38
4377,439197,2011-10-03T10:45:00+03:00,увернулся сцукован,38
4378,439775,2011-10-03T10:54:00+03:00,ВНЕЗАПНО!,28
4379,439775,2011-10-03T10:54:00+03:00,КИРПИЧИ,28
4380,439775,2011-10-03T10:54:00+03:00,хрусты,28
4381,439775,2011-10-03T10:54:00+03:00,это он зачем так сделал?,28
4382,439869,2011-10-03T13:36:00+03:00,ничего себе какой он плохой,28
4383,439869,2011-10-03T13:36:00+03:00,хрусты,28
4384,439869,2011-10-03T13:36:00+03:00,это он зачем так сделал?,28
4385,440087,2011-10-03T13:42:00+03:00,господа полицейские,23
4386,440087,2011-10-03T13:42:00+03:00,драка на дороге,23
4387,440087,2011-10-03T13:42:00+03:00,ничего себе какой он плохой,23
4388,440087,2011-10-03T13:42:00+03:00,оба мудаки,23
4389,440087,2011-10-03T13:42:00+03:00,у меня хрен проскочишь,23
4390,440087,2011-10-03T13:42:00+03:00,я оператор блеать,23
4391,440518,2011-10-03T15:46:00+03:00,зарубежные новости,74
4392,440518,2011-10-03T15:46:00+03:00,кегли,74
4393,440518,2011-10-03T15:46:00+03:00,шашки на дороге,74
4394,440913,2011-10-03T16:24:00+03:00,ВНЕЗАПНО!,24
4395,440913,2011-10-03T16:24:00+03:00,тошнот,24
4396,440913,2011-10-03T16:24:00+03:00,чотке потсоны,24
4397,440913,2011-10-03T16:24:00+03:00,это он зачем так сделал?,24
4398,441164,2011-10-03T16:39:00+03:00,ВНЕЗАПНО!,59
4399,441164,2011-10-03T16:39:00+03:00,и даже не тормозил,59
4400,441164,2011-10-03T16:39:00+03:00,ничего себе какой он плохой,59
4401,441164,2011-10-03T16:39:00+03:00,последние секунды жизни,59
4402,441164,2011-10-03T16:39:00+03:00,синька и норкоманы,59
4403,441164,2011-10-03T16:39:00+03:00,это он зачем так сделал?,59
4404,441164,2011-10-03T16:39:00+03:00,я оператор блеать,59
4405,441504,2011-10-03T18:28:00+03:00,КИРПИЧИ,27
4406,441504,2011-10-03T18:28:00+03:00,погони,27
4407,441845,2011-10-03T19:11:00+03:00,ничего себе какой он плохой,34
4408,441845,2011-10-03T19:11:00+03:00,оба мудаки,34
4409,441845,2011-10-03T19:11:00+03:00,я оператор блеать,34
4410,441958,2011-10-03T20:46:00+03:00,летчик,4
4411,441958,2011-10-03T20:46:00+03:00,маршрутка,4
4412,441958,2011-10-03T20:46:00+03:00,ничего себе какой он плохой,4
4413,442322,2011-10-03T21:24:00+03:00,господа полицейские,110
4414,442322,2011-10-03T21:24:00+03:00,драка,110
4415,442322,2011-10-03T21:24:00+03:00,ничего себе какой он плохой,110
4416,442322,2011-10-03T21:24:00+03:00,я оператор блеать,110
4417,442406,2011-10-03T21:32:00+03:00,ВНЕЗАПНО!,32
4418,442406,2011-10-03T21:32:00+03:00,летчик,32
4419,442406,2011-10-03T21:32:00+03:00,оба мудаки,32
4420,442406,2011-10-03T21:32:00+03:00,у меня хрен проскочишь,32
4421,443621,2011-10-04T00:32:00+03:00,ВНЕЗАПНО!,27
4422,443621,2011-10-04T00:32:00+03:00,дальнобой,27
4423,443621,2011-10-04T00:32:00+03:00,иконостас на торпеде,27
4424,443621,2011-10-04T00:32:00+03:00,оба мудаки,27
4425,443621,2011-10-04T00:32:00+03:00,у меня хрен проскочишь,27
4426,444153,2011-10-04T00:47:00+03:00,ВНЕЗАПНО!,31
4427,444153,2011-10-04T00:47:00+03:00,женщина за рулем,31
4428,444153,2011-10-04T00:47:00+03:00,ничего себе какой он плохой,31
4429,444153,2011-10-04T00:47:00+03:00,слегка подбили,31
4430,444153,2011-10-04T00:47:00+03:00,у меня хрен проскочишь,31
4431,444183,2011-10-04T01:21:00+03:00,господа полицейские,17
4432,444183,2011-10-04T01:21:00+03:00,синька и норкоманы,17
4433,444516,2011-10-04T01:23:00+03:00,и даже не тормозил,21
4434,444516,2011-10-04T01:23:00+03:00,кегли,21
4435,444516,2011-10-04T01:23:00+03:00,на все деньги,21
4436,444516,2011-10-04T01:23:00+03:00,синька и норкоманы,21
4437,444723,2011-10-04T10:26:00+03:00,ВНЕЗАПНО!,25
4438,444723,2011-10-04T10:26:00+03:00,КИРПИЧИ,25
4439,444723,2011-10-04T10:26:00+03:00,летчик,25
4440,444723,2011-10-04T10:26:00+03:00,оба мудаки,25
4441,444723,2011-10-04T10:26:00+03:00,у меня хрен проскочишь,25
4442,444723,2011-10-04T10:26:00+03:00,это он зачем так сделал?,25
4443,445056,2011-10-04T10:44:00+03:00,последние секунды жизни,23
4444,445281,2011-10-04T12:37:00+03:00,драка,40
