# строка, id поста, автор, теги, дата поста, число комментов
line_number,post_id,autor,tags,date,comment_count
140,40166,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[кегли,кетай как всегда пиз**ц,хрусты],2011-04-17T13:55:00+03:00,27
141,40368,_unn (http://users.livejournal.com/_unn/),[],2011-04-18T00:49:00+03:00,11
142,40540,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[слегка подбили,у меня хрен проскочишь],2011-04-18T22:29:00+03:00,21
143,40933,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[хрусты,я оператор блеать],2011-04-18T22:38:00+03:00,32
144,41112,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[зеркала? Нет не слышал,слегка подбили],2011-04-18T22:50:00+03:00,7
145,41382,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[все хороши,слегка подбили,у меня хрен проскочишь,это он зачем так сделал?],2011-04-18T23:00:00+03:00,22
146,41516,wnsprintf (http://wnsprintf.livejournal.com/),[ВНЕЗАПНО!,камера на столбе,хрусты],2011-04-19T01:50:00+03:00,1
147,41811,ex_realtony (http://ex-realtony.livejournal.com/),[],2011-04-19T04:45:00+03:00,12
148,42040,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[ВНЕЗАПНО!,КИРПИЧИ],2011-04-19T15:56:00+03:00,14
149,42243,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[увернулся сцукован],2011-04-20T15:21:00+03:00,14
150,42541,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[зарубежные новости,камера на столбе],2011-04-20T15:32:00+03:00,21
151,42954,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[ВНЕЗАПНО!,тп],2011-04-21T11:11:00+03:00,15
152,43020,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[],2011-04-21T14:26:00+03:00,9
153,43339,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[ничего себе какой он плохой],2011-04-21T14:49:00+03:00,13
154,43547,dodo_dodo_dodo (http://dodo-dodo-dodo.livejournal.com/),[неведомая еба*ина],2011-04-22T00:01:00+03:00,7
155,43944,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[лобовуха],2011-04-22T10:29:00+03:00,7
156,44065,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[у меня хрен проскочишь,это он зачем так сделал?],2011-04-22T10:44:00+03:00,6
157,44294,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[хрусты,это он зачем так сделал?],2011-04-22T20:23:00+03:00,5
158,45035,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[легкий грузовик наказания,слегка подбили],2011-04-23T22:25:00+03:00,7
159,45460,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[кетай как всегда пиз**ц,ничего себе какой он плохой],2011-04-23T22:52:00+03:00,5
160,45732,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[],2011-04-24T03:15:00+03:00,12
161,45868,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[зарубежные новости],2011-04-25T12:46:00+03:00,9
162,46228,mozgnavole (http://mozgnavole.livejournal.com/),[летчик,последние секунды жизни],2011-04-25T13:56:00+03:00,11
163,47276,intex17 (http://intex17.livejournal.com/),[женщина за рулем,слегка подбили,у меня хрен проскочишь],2011-04-26T10:57:00+03:00,14
164,46803,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[ничего себе какой он плохой,у меня хрен проскочишь,это он зачем так сделал?],2011-04-26T11:15:00+03:00,9
165,46958,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[ВНЕЗАПНО!,летчик,ничего себе какой он плохой,с днем рождения],2011-04-26T11:25:00+03:00,18
166,47654,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[зеркала? Нет не слышал,у меня хрен проскочишь],2011-04-26T12:09:00+03:00,13
167,48101,mozgnavole (http://mozgnavole.livejournal.com/),[летчик,хрусты],2011-04-26T14:00:00+03:00,15
168,48379,ex_realtony (http://ex-realtony.livejournal.com/),[],2011-04-26T20:11:00+03:00,28
169,48527,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[кегли,тп,у меня хрен проскочишь],2011-04-26T22:17:00+03:00,6
170,48838,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[погони],2011-04-26T22:46:00+03:00,8
171,49280,miptpatriot (http://miptpatriot.livejournal.com/),[],2011-04-27T09:00:00+03:00,7
172,49536,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[у меня хрен проскочишь],2011-04-28T12:37:00+03:00,7
173,49841,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[],2011-04-28T12:48:00+03:00,25
174,50119,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[хрусты],2011-04-29T01:55:00+03:00,5
175,50425,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[хрусты],2011-04-29T02:06:00+03:00,10
176,50438,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[зарубежные новости,последние секунды жизни],2011-04-29T02:10:00+03:00,7
177,51190,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[красный же блеать!,летчик],2011-04-29T20:47:00+03:00,6
178,51475,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[ВНЕЗАПНО!,кегли,летчик],2011-04-29T20:57:00+03:00,1
179,51850,fox511 (http://fox511.livejournal.com/),[рвёт шаблон,с днем рождения],2011-04-29T21:17:00+03:00,14
180,52296,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[это он зачем так сделал?],2011-05-03T01:52:00+03:00,12
181,52522,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[увернулся сцукован],2011-05-03T01:59:00+03:00,21
182,53202,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[у меня хрен проскочишь,хрусты],2011-05-03T18:53:00+03:00,7
183,53265,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[это нужно слушать],2011-05-03T18:59:00+03:00,27
184,53721,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[красный же блеать!],2011-05-04T10:50:00+03:00,51
185,53995,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[у меня хрен проскочишь,хрусты],2011-05-05T12:06:00+03:00,5
186,54191,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[ничего себе какой он плохой,это он зачем так сделал?],2011-05-05T12:12:00+03:00,7
187,54505,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[КИРПИЧИ],2011-05-05T12:19:00+03:00,21
188,54584,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[],2011-05-05T12:31:00+03:00,20
189,54881,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[ВНЕЗАПНО!,женщина за рулем,тп],2011-05-06T11:21:00+03:00,13
190,55195,andorson (http://andorson.livejournal.com/),[кегли,кровь/кешки,ничего себе какой он плохой,это он зачем так сделал?],2011-05-06T11:40:00+03:00,9
191,55433,andorson (http://andorson.livejournal.com/),[зарубежные новости,это он зачем так сделал?],2011-05-06T11:51:00+03:00,9
192,55654,fc_sm (http://fc-sm.livejournal.com/),[],2011-05-06T17:31:00+03:00,16
193,56300,byglyckp (http://byglyckp.livejournal.com/),[зарубежные новости,это он зачем так сделал?],2011-05-10T16:31:00+03:00,20
194,56455,olegponomarev (http://olegponomarev.livejournal.com/),[кегли],2011-05-10T16:35:00+03:00,15
195,56577,byglyckp (http://byglyckp.livejournal.com/),[ничего себе какой он плохой,синька и норкоманы],2011-05-10T18:05:00+03:00,7
196,56910,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[камера на столбе,обмороженные уроды,поднимающее настроение,синька и норкоманы],2011-05-10T21:00:00+03:00,22
197,57341,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[жизнь сообщества],2011-05-11T02:27:00+03:00,58
198,57788,wnsprintf (http://wnsprintf.livejournal.com/),[маршрутка,ничего себе какой он плохой],2011-05-11T03:35:00+03:00,8
199,57859,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[зарубежные новости,ничего себе какой он плохой],2011-05-11T12:58:00+03:00,7
200,58431,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[кегли],2011-05-11T20:43:00+03:00,13
201,58275,a_lex_k (http://a-lex-k.livejournal.com/),[ВНЕЗАПНО!,ничего себе какой он плохой,чотке потсоны],2011-05-11T22:35:00+03:00,9
202,58701,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[кегли],2011-05-11T23:16:00+03:00,6
203,59083,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[на все деньги,ничего себе какой он плохой,погони,чотке потсоны],2011-05-12T11:04:00+03:00,20
204,59370,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[ВНЕЗАПНО!],2011-05-12T11:31:00+03:00,9
205,59501,v_glaza_smotri (http://v-glaza-smotri.livejournal.com/),[кегли,последние секунды жизни],2011-05-12T11:42:00+03:00,10
